time,epoch,step,phase,lossD,lossG,g_gan,g_spec,r1,lrG,lrD,delta_scale,inst_sigma,evasion,val_evasion
1761489905,9,4700,train,1.9073486328125e-06,-0.001062645809724927,-0.0011959075927734375,0.00013326172484084964,1.49301797591761e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489905,9,4700,train,1.9073486328125e-06,-0.001062645809724927,-0.0011959075927734375,0.00013326172484084964,1.49301797591761e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489910,9,4700,train,1.9073486328125e-06,-0.001062645809724927,-0.0011959075927734375,0.00013326172484084964,1.49301797591761e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489911,9,4700,train,1.9073486328125e-06,-0.001062645809724927,-0.0011959075927734375,0.00013326172484084964,1.49301797591761e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489982,9,4800,train,1.9073486328125e-06,-0.002584116067737341,-0.0026874542236328125,0.00010333805403206497,1.6837262251101492e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489983,9,4800,train,1.9073486328125e-06,-0.002584116067737341,-0.0026874542236328125,0.00010333805403206497,1.6837262251101492e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489988,9,4800,train,1.9073486328125e-06,-0.002584116067737341,-0.0026874542236328125,0.00010333805403206497,1.6837262251101492e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761489989,9,4800,train,1.9073486328125e-06,-0.002584116067737341,-0.0026874542236328125,0.00010333805403206497,1.6837262251101492e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490062,9,4900,train,3.814697265625e-06,-0.0019186437129974365,-0.0020084381103515625,8.979434642242268e-05,1.700672953575122e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490063,9,4900,train,3.814697265625e-06,-0.0019186437129974365,-0.0020084381103515625,8.979434642242268e-05,1.700672953575122e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490068,9,4900,train,3.814697265625e-06,-0.0019186437129974365,-0.0020084381103515625,8.979434642242268e-05,1.700672953575122e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490070,9,4900,train,3.814697265625e-06,-0.0019186437129974365,-0.0020084381103515625,8.979434642242268e-05,1.700672953575122e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490140,9,5000,train,8.58306884765625e-06,-0.0006866537150926888,-0.00081634521484375,0.0001296914997510612,2.23442313540545e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490140,9,5000,train,8.58306884765625e-06,-0.0006866537150926888,-0.00081634521484375,0.0001296914997510612,2.23442313540545e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490145,9,5000,train,8.58306884765625e-06,-0.0006866537150926888,-0.00081634521484375,0.0001296914997510612,2.23442313540545e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490147,9,5000,train,8.58306884765625e-06,-0.0006866537150926888,-0.00081634521484375,0.0001296914997510612,2.23442313540545e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490218,9,5100,train,1.9073486328125e-06,-0.0011739609763026237,-0.0012865066528320312,0.00011254570563323796,1.343862976455057e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490219,9,5100,train,1.9073486328125e-06,-0.0011739609763026237,-0.0012865066528320312,0.00011254570563323796,1.343862976455057e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490224,9,5100,train,1.9073486328125e-06,-0.0011739609763026237,-0.0012865066528320312,0.00011254570563323796,1.343862976455057e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490226,9,5100,train,1.9073486328125e-06,-0.0011739609763026237,-0.0012865066528320312,0.00011254570563323796,1.343862976455057e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490297,9,5200,train,0.0,-0.001160403829999268,-0.001255035400390625,9.463161404710263e-05,4.71300324988988e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490297,9,5200,train,0.0,-0.001160403829999268,-0.001255035400390625,9.463161404710263e-05,4.71300324988988e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490303,9,5200,train,0.0,-0.001160403829999268,-0.001255035400390625,9.463161404710263e-05,4.71300324988988e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490304,9,5210,epoch,1.1943809816796126e-07,-0.0015133899749853717,-0.0016209088451802846,0.00010751886906371776,1.8190475595594505e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490304,9,5210,epoch,1.1943809816796126e-07,-0.0015133899749853717,-0.0016209088451802846,0.00010751886906371776,1.8190475595594505e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490304,9,5200,train,0.0,-0.001160403829999268,-0.001255035400390625,9.463161404710263e-05,4.71300324988988e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490307,9,5210,val_end,nan,-0.0014879703521728516,-0.001586071914061904,4.905080004391493e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490308,9,5210,val_end,nan,-0.0014879703521728516,-0.001586071914061904,4.905080004391493e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490308,9,5210,epoch,1.1943809816796126e-07,-0.0015133899749853717,-0.0016209088451802846,0.00010751886906371776,1.8190475595594505e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490309,9,5210,epoch,1.1943809816796126e-07,-0.0015133899749853717,-0.0016209088451802846,0.00010751886906371776,1.8190475595594505e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490312,9,5210,val_end,nan,-0.0014879703521728516,-0.001586071914061904,4.905080004391493e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490313,9,5210,val_end,nan,-0.0014879703521728516,-0.001586071914061904,4.905080004391493e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490381,10,5300,train,1.9073486328125e-06,-0.0019849403761327267,-0.0020599365234375,7.499611820094287e-05,1.0700860997303607e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490381,10,5300,train,1.9073486328125e-06,-0.0019849403761327267,-0.0020599365234375,7.499611820094287e-05,1.0700860997303607e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490387,10,5300,train,1.9073486328125e-06,-0.0019849403761327267,-0.0020599365234375,7.499611820094287e-05,1.0700860997303607e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490388,10,5300,train,1.9073486328125e-06,-0.0019849403761327267,-0.0020599365234375,7.499611820094287e-05,1.0700860997303607e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490461,10,5400,train,-9.5367431640625e-07,-0.0014751856215298176,-0.0015697479248046875,9.456225961912423e-05,1.0942348183107242e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490461,10,5400,train,-9.5367431640625e-07,-0.0014751856215298176,-0.0015697479248046875,9.456225961912423e-05,1.0942348183107242e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490467,10,5400,train,-9.5367431640625e-07,-0.0014751856215298176,-0.0015697479248046875,9.456225961912423e-05,1.0942348183107242e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490468,10,5400,train,-9.5367431640625e-07,-0.0014751856215298176,-0.0015697479248046875,9.456225961912423e-05,1.0942348183107242e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490539,10,5500,train,9.5367431640625e-07,-0.0010696470271795988,-0.001148223876953125,7.85768061177805e-05,8.721933397737303e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490540,10,5500,train,9.5367431640625e-07,-0.0010696470271795988,-0.001148223876953125,7.85768061177805e-05,8.721933397737303e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490546,10,5500,train,9.5367431640625e-07,-0.0010696470271795988,-0.001148223876953125,7.85768061177805e-05,8.721933397737303e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490546,10,5500,train,9.5367431640625e-07,-0.0010696470271795988,-0.001148223876953125,7.85768061177805e-05,8.721933397737303e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490618,10,5600,train,2.384185791015625e-07,-0.0001774747797753662,-0.0002720355987548828,9.456081170355901e-05,6.65557990942034e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490619,10,5600,train,2.384185791015625e-07,-0.0001774747797753662,-0.0002720355987548828,9.456081170355901e-05,6.65557990942034e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490625,10,5600,train,2.384185791015625e-07,-0.0001774747797753662,-0.0002720355987548828,9.456081170355901e-05,6.65557990942034e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490626,10,5600,train,2.384185791015625e-07,-0.0001774747797753662,-0.0002720355987548828,9.456081170355901e-05,6.65557990942034e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490697,10,5700,train,1.9073486328125e-06,-0.0012144009815528989,-0.00133514404296875,0.00012074302503606305,9.360424257920386e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490698,10,5700,train,1.9073486328125e-06,-0.0012144009815528989,-0.00133514404296875,0.00012074302503606305,9.360424257920386e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490704,10,5700,train,1.9073486328125e-06,-0.0012144009815528989,-0.00133514404296875,0.00012074302503606305,9.360424257920386e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490704,10,5700,train,1.9073486328125e-06,-0.0012144009815528989,-0.00133514404296875,0.00012074302503606305,9.360424257920386e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490719,10,5731,epoch,-8.008301601300084e-10,-0.001301356843093856,-0.0014027469217662847,0.00010139007692675745,1.1797594371499872e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490720,10,5731,epoch,-8.008301601300084e-10,-0.001301356843093856,-0.0014027469217662847,0.00010139007692675745,1.1797594371499872e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490723,10,5731,val_end,nan,-0.0016080571804195642,-0.0017053638584911823,4.865333721681964e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490724,10,5731,val_end,nan,-0.0016080571804195642,-0.0017053638584911823,4.865333721681964e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490725,10,5731,epoch,-8.008301601300084e-10,-0.001301356843093856,-0.0014027469217662847,0.00010139007692675745,1.1797594371499872e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490725,10,5731,epoch,-8.008301601300084e-10,-0.001301356843093856,-0.0014027469217662847,0.00010139007692675745,1.1797594371499872e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490729,10,5731,val_end,nan,-0.0016080571804195642,-0.0017053638584911823,4.865333721681964e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490729,10,5731,val_end,nan,-0.0016080571804195642,-0.0017053638584911823,4.865333721681964e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490775,11,5800,train,-1.430511474609375e-06,-0.0008752414723858237,-0.0009660720825195312,9.08305955817923e-05,1.0406414219232829e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490776,11,5800,train,-1.430511474609375e-06,-0.0008752414723858237,-0.0009660720825195312,9.08305955817923e-05,1.0406414219232829e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490785,11,5800,train,-1.430511474609375e-06,-0.0008752414723858237,-0.0009660720825195312,9.08305955817923e-05,1.0406414219232829e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490785,11,5800,train,-1.430511474609375e-06,-0.0008752414723858237,-0.0009660720825195312,9.08305955817923e-05,1.0406414219232829e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761490855,11,5900,train,1.9073486328125e-06,-0.0003654861357063055,-0.00046133995056152344,9.585381485521793e-05,8.321693911739203e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490856,11,5900,train,1.9073486328125e-06,-0.0003654861357063055,-0.00046133995056152344,9.585381485521793e-05,8.321693911739203e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490866,11,5900,train,1.9073486328125e-06,-0.0003654861357063055,-0.00046133995056152344,9.585381485521793e-05,8.321693911739203e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490866,11,5900,train,1.9073486328125e-06,-0.0003654861357063055,-0.00046133995056152344,9.585381485521793e-05,8.321693911739203e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490935,11,6000,train,3.0994415283203125e-06,-0.00015616115706507117,-0.00024211406707763672,8.595291001256555e-05,8.2514127086597e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490935,11,6000,train,3.0994415283203125e-06,-0.00015616115706507117,-0.00024211406707763672,8.595291001256555e-05,8.2514127086597e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490937,11,6000,val,nan,-0.00012408501061145216,-0.00022571702720597386,5.081600647827145e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490937,11,6000,val,nan,-0.00012408501061145216,-0.00022571702720597386,5.081600647827145e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490945,11,6000,train,3.0994415283203125e-06,-0.00015616115706507117,-0.00024211406707763672,8.595291001256555e-05,8.2514127086597e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490945,11,6000,train,3.0994415283203125e-06,-0.00015616115706507117,-0.00024211406707763672,8.595291001256555e-05,8.2514127086597e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761490947,11,6000,val,nan,-0.00012408501061145216,-0.00022571702720597386,5.081600647827145e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761490947,11,6000,val,nan,-0.00012408501061145216,-0.00022571702720597386,5.081600647827145e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491017,11,6100,train,0.0,0.0016716805985197425,0.0015668869018554688,0.00010479371849214658,1.0054201737830226e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491017,11,6100,train,0.0,0.0016716805985197425,0.0015668869018554688,0.00010479371849214658,1.0054201737830226e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491028,11,6100,train,0.0,0.0016716805985197425,0.0015668869018554688,0.00010479371849214658,1.0054201737830226e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491028,11,6100,train,0.0,0.0016716805985197425,0.0015668869018554688,0.00010479371849214658,1.0054201737830226e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491096,11,6200,train,0.0,0.003992896527051926,0.00391387939453125,7.901726348791271e-05,8.567045028939901e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491096,11,6200,train,0.0,0.003992896527051926,0.00391387939453125,7.901726348791271e-05,8.567045028939901e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491107,11,6200,train,0.0,0.003992896527051926,0.00391387939453125,7.901726348791271e-05,8.567045028939901e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491107,11,6200,train,0.0,0.003992896527051926,0.00391387939453125,7.901726348791271e-05,8.567045028939901e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491137,11,6252,epoch,7.59644609037608e-08,0.0006946633559729432,0.0006004203532799192,9.424300235785515e-05,9.303500824582981e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491138,11,6252,epoch,7.59644609037608e-08,0.0006946633559729432,0.0006004203532799192,9.424300235785515e-05,9.303500824582981e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491141,11,6252,val_end,nan,0.004280476365238428,0.004186759702861309,4.685825388150988e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491142,11,6252,val_end,nan,0.004280476365238428,0.004186759702861309,4.685825388150988e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491147,11,6252,epoch,7.59644609037608e-08,0.0006946633559729432,0.0006004203532799192,9.424300235785515e-05,9.303500824582981e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491147,11,6252,epoch,7.59644609037608e-08,0.0006946633559729432,0.0006004203532799192,9.424300235785515e-05,9.303500824582981e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491150,11,6252,val_end,nan,0.004280476365238428,0.004186759702861309,4.685825388150988e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491151,11,6252,val_end,nan,0.004280476365238428,0.004186759702861309,4.685825388150988e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491179,12,6300,train,0.0,0.003953052684664726,0.003887176513671875,6.587613461306319e-05,1.5822418220068357e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491179,12,6300,train,0.0,0.003953052684664726,0.003887176513671875,6.587613461306319e-05,1.5822418220068357e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491190,12,6300,train,0.0,0.003953052684664726,0.003887176513671875,6.587613461306319e-05,1.5822418220068357e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491191,12,6300,train,0.0,0.003953052684664726,0.003887176513671875,6.587613461306319e-05,1.5822418220068357e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491258,12,6400,train,-9.5367431640625e-07,0.001671664067544043,0.0015954971313476562,7.616696530021727e-05,1.2534185600543424e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491258,12,6400,train,-9.5367431640625e-07,0.001671664067544043,0.0015954971313476562,7.616696530021727e-05,1.2534185600543424e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491269,12,6400,train,-9.5367431640625e-07,0.001671664067544043,0.0015954971313476562,7.616696530021727e-05,1.2534185600543424e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491270,12,6400,train,-9.5367431640625e-07,0.001671664067544043,0.0015954971313476562,7.616696530021727e-05,1.2534185600543424e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491338,12,6500,train,9.5367431640625e-07,0.001565943704918027,0.0014677047729492188,9.823899017646909e-05,1.1105021258117631e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491339,12,6500,train,9.5367431640625e-07,0.001565943704918027,0.0014677047729492188,9.823899017646909e-05,1.1105021258117631e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491349,12,6500,train,9.5367431640625e-07,0.001565943704918027,0.0014677047729492188,9.823899017646909e-05,1.1105021258117631e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491351,12,6500,train,9.5367431640625e-07,0.001565943704918027,0.0014677047729492188,9.823899017646909e-05,1.1105021258117631e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491418,12,6600,train,0.0,0.0026257892604917288,0.0025463104248046875,7.947891572257504e-05,1.069686206278675e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491419,12,6600,train,0.0,0.0026257892604917288,0.0025463104248046875,7.947891572257504e-05,1.069686206278675e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491429,12,6600,train,0.0,0.0026257892604917288,0.0025463104248046875,7.947891572257504e-05,1.069686206278675e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491430,12,6600,train,0.0,0.0026257892604917288,0.0025463104248046875,7.947891572257504e-05,1.069686206278675e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491499,12,6700,train,0.0,0.002218150533735752,0.002155303955078125,6.284659320954233e-05,5.564910310340565e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491500,12,6700,train,0.0,0.002218150533735752,0.002155303955078125,6.284659320954233e-05,5.564910310340565e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491511,12,6700,train,0.0,0.002218150533735752,0.002155303955078125,6.284659320954233e-05,5.564910310340565e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491512,12,6700,train,0.0,0.002218150533735752,0.002155303955078125,6.284659320954233e-05,5.564910310340565e-08,0.0001,0.00015,0.01,0.02,0.0,nan
1761491554,12,6773,epoch,2.185122294069023e-08,0.0021200399617532684,0.0020331720930601037,8.686786859540713e-05,1.1068643757489716e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491555,12,6773,epoch,2.185122294069023e-08,0.0021200399617532684,0.0020331720930601037,8.686786859540713e-05,1.1068643757489716e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491558,12,6773,val_end,nan,0.0016482261708006263,0.0015544374473392963,4.689435172622325e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491559,12,6773,val_end,nan,0.0016482261708006263,0.0015544374473392963,4.689435172622325e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491564,12,6773,epoch,2.185122294069023e-08,0.0021200399617532684,0.0020331720930601037,8.686786859540713e-05,1.1068643757489716e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491565,12,6773,epoch,2.185122294069023e-08,0.0021200399617532684,0.0020331720930601037,8.686786859540713e-05,1.1068643757489716e-07,0.0001,0.00015,0.01,0.02,0.0,nan
1761491567,12,6773,val_end,nan,0.0016482261708006263,0.0015544374473392963,4.689435172622325e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491569,12,6773,val_end,nan,0.0016482261708006263,0.0015544374473392963,4.689435172622325e-06,nan,0.0001,0.00015,0.01,0.02,nan,0.0
1761491577,13,6800,train,9.5367431640625e-07,0.0020040529780089855,0.001953125,5.09278652316425e-05,9.133859180110449e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491579,13,6800,train,9.5367431640625e-07,0.0020040529780089855,0.001953125,5.09278652316425e-05,9.133859180110449e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491590,13,6800,train,9.5367431640625e-07,0.0020040529780089855,0.001953125,5.09278652316425e-05,9.133859180110449e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491591,13,6800,train,9.5367431640625e-07,0.0020040529780089855,0.001953125,5.09278652316425e-05,9.133859180110449e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491655,13,6900,train,1.9073486328125e-06,0.003083842806518078,0.0030345916748046875,4.925116809317842e-05,9.571233761107578e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491656,13,6900,train,1.9073486328125e-06,0.003083842806518078,0.0030345916748046875,4.925116809317842e-05,9.571233761107578e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491667,13,6900,train,1.9073486328125e-06,0.003083842806518078,0.0030345916748046875,4.925116809317842e-05,9.571233761107578e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491669,13,6900,train,1.9073486328125e-06,0.003083842806518078,0.0030345916748046875,4.925116809317842e-05,9.571233761107578e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491733,13,7000,train,0.0,0.0019400870660319924,0.0018911361694335938,4.895088204648346e-05,6.06805272695965e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491734,13,7000,train,0.0,0.0019400870660319924,0.0018911361694335938,4.895088204648346e-05,6.06805272695965e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491746,13,7000,train,0.0,0.0019400870660319924,0.0018911361694335938,4.895088204648346e-05,6.06805272695965e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491748,13,7000,train,0.0,0.0019400870660319924,0.0018911361694335938,4.895088204648346e-05,6.06805272695965e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491812,13,7100,train,0.0,0.0021368192974478006,0.0020923614501953125,4.445776721695438e-05,8.530251704996772e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491814,13,7100,train,0.0,0.0021368192974478006,0.0020923614501953125,4.445776721695438e-05,8.530251704996772e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491826,13,7100,train,0.0,0.0021368192974478006,0.0020923614501953125,4.445776721695438e-05,8.530251704996772e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491827,13,7100,train,0.0,0.0021368192974478006,0.0020923614501953125,4.445776721695438e-05,8.530251704996772e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491893,13,7200,train,1.9073486328125e-06,0.0024916448164731264,0.00244903564453125,4.2609241063473746e-05,5.022080173944232e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491895,13,7200,train,1.9073486328125e-06,0.0024916448164731264,0.00244903564453125,4.2609241063473746e-05,5.022080173944232e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491907,13,7200,train,1.9073486328125e-06,0.0024916448164731264,0.00244903564453125,4.2609241063473746e-05,5.022080173944232e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491909,13,7200,train,1.9073486328125e-06,0.0024916448164731264,0.00244903564453125,4.2609241063473746e-05,5.022080173944232e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491966,13,7294,epoch,3.111797193648032e-08,0.0023059776339290267,0.0022582916289053128,4.768600496436105e-05,7.421432199003705e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491968,13,7294,epoch,3.111797193648032e-08,0.0023059776339290267,0.0022582916289053128,4.768600496436105e-05,7.421432199003705e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491970,13,7294,val_end,nan,0.002349228598177433,0.0022990736179053783,2.5077458758460125e-06,nan,5e-05,7.5e-05,0.01,0.02,nan,0.0
1761491972,13,7294,val_end,nan,0.002349228598177433,0.0022990736179053783,2.5077458758460125e-06,nan,5e-05,7.5e-05,0.01,0.02,nan,0.0
1761491977,14,7300,train,1.9073486328125e-06,0.0023940717801451683,0.0023555755615234375,3.849610948236659e-05,3.593086361775022e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491978,13,7294,epoch,3.111797193648032e-08,0.0023059776339290267,0.0022582916289053128,4.768600496436105e-05,7.421432199003705e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491979,14,7300,train,1.9073486328125e-06,0.0023940717801451683,0.0023555755615234375,3.849610948236659e-05,3.593086361775022e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491979,13,7294,epoch,3.111797193648032e-08,0.0023059776339290267,0.0022582916289053128,4.768600496436105e-05,7.421432199003705e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491982,13,7294,val_end,nan,0.002349228598177433,0.0022990736179053783,2.5077458758460125e-06,nan,5e-05,7.5e-05,0.01,0.02,nan,0.0
1761491983,13,7294,val_end,nan,0.002349228598177433,0.0022990736179053783,2.5077458758460125e-06,nan,5e-05,7.5e-05,0.01,0.02,nan,0.0
1761491989,14,7300,train,1.9073486328125e-06,0.0023940717801451683,0.0023555755615234375,3.849610948236659e-05,3.593086361775022e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761491990,14,7300,train,1.9073486328125e-06,0.0023940717801451683,0.0023555755615234375,3.849610948236659e-05,3.593086361775022e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492055,14,7400,train,1.9073486328125e-06,0.0012373996432870626,0.001194000244140625,4.339945735409856e-05,6.115809014772822e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492057,14,7400,train,1.9073486328125e-06,0.0012373996432870626,0.001194000244140625,4.339945735409856e-05,6.115809014772822e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492069,14,7400,train,1.9073486328125e-06,0.0012373996432870626,0.001194000244140625,4.339945735409856e-05,6.115809014772822e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492070,14,7400,train,1.9073486328125e-06,0.0012373996432870626,0.001194000244140625,4.339945735409856e-05,6.115809014772822e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492133,14,7500,train,-1.9073486328125e-06,0.0017517716623842716,0.0017004013061523438,5.1370352593949065e-05,5.170943140342388e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
1761492135,14,7500,val,nan,0.0017244883347302675,0.0016785087063908577,2.298984327353537e-06,nan,5e-05,7.5e-05,0.01,0.02,nan,0.0
1761492136,14,7500,train,-1.9073486328125e-06,0.0017517716623842716,0.0017004013061523438,5.1370352593949065e-05,5.170943140342388e-08,5e-05,7.5e-05,0.01,0.02,0.0,nan
