step,epoch,lossD,lossG,loss_gan,loss_spec,loss_fm,loss_evasion,inst_noise,delta,lambda_evasion,p_bona_mean
15100,5,-0.1089630126953125,-328.8357849121094,-334.59942626953125,5.197906494140625,0.10277697443962097,0.46293777227401733,0.004417424188877887,0.004417424188877887,0.6733333333333333,0.5024820566177368
15200,5,-0.08107829093933105,-327.0802001953125,-332.50286865234375,4.867400646209717,0.083647221326828,0.47163379192352295,0.004373467896917825,0.004373467896917825,0.68,0.5001496076583862
15300,5,-0.1487274169921875,-329.561767578125,-336.4739990234375,6.32326602935791,0.11233022063970566,0.4766143560409546,0.0043299489991314374,0.0043299489991314374,0.6866666666666666,0.5001826882362366
15400,5,-0.1756439208984375,-365.49310302734375,-372.28363037109375,6.196935653686523,0.11284025013446808,0.4807295799255371,0.0042868631431574504,0.0042868631431574504,0.6933333333333334,0.5002237558364868
15500,5,-0.062896728515625,-300.9889221191406,-306.2865905761719,4.742435455322266,0.06912504136562347,0.48610809445381165,0.004244206019943452,0.004244206019943452,0.7,0.49960973858833313
15600,6,-0.05725354701280594,-326.7349853515625,-333.0304870605469,5.709890365600586,0.09501158446073532,0.49059024453163147,0.004201973363314952,0.004201973363314952,0.7066666666666667,0.4993892312049866
15700,6,-0.09970855712890625,-351.9458312988281,-359.3775634765625,6.815464496612549,0.12035714834928513,0.4959060549736023,0.004160160949548733,0.004160160949548733,0.7133333333333334,0.5005862712860107
15800,6,-0.3317413330078125,-367.3281555175781,-373.65423583984375,5.723600387573242,0.1022653877735138,0.500221848487854,0.0041187645969503915,0.0041187645969503915,0.72,0.498964786529541
15900,6,-0.22792816162109375,-338.9116516113281,-344.9643249511719,5.456817626953125,0.09333961457014084,0.5025157332420349,0.004077780165436167,0.004077780165436167,0.7266666666666667,0.5006799697875977
16000,6,0.014660932123661041,-381.8005676269531,-387.5817565917969,5.169384956359863,0.10399886965751648,0.5078193545341492,0.004037203556118866,0.004037203556118866,0.7333333333333333,0.5004311800003052
16100,6,-0.21364593505859375,-356.8969421386719,-362.96490478515625,5.447107315063477,0.10583918541669846,0.5150063037872314,0.003997030710897939,0.003997030710897939,0.74,0.4988005459308624
16200,6,-0.0946197509765625,-323.5762939453125,-329.86328125,5.674899101257324,0.09513165056705475,0.5169826149940491,0.0039572576120536105,0.0039572576120536105,0.7466666666666667,0.5004304647445679
16300,6,-0.06049346923828125,-381.6060791015625,-387.1758117675781,4.9496965408325195,0.09763062000274658,0.5224043130874634,0.003917880281845073,0.003917880281845073,0.7533333333333333,0.5000119209289551
16400,6,0.09954917430877686,-373.10693359375,-380.32220458984375,6.574514865875244,0.11415065824985504,0.5266146659851074,0.003878894782112682,0.003878894782112682,0.76,0.5002714991569519
16500,6,-0.30625152587890625,-425.41448974609375,-431.62567138671875,5.570870876312256,0.10807433724403381,0.5322454571723938,0.003840297213884074,0.003840297213884074,0.7666666666666667,0.4994826018810272
16600,6,-0.20662689208984375,-404.6240539550781,-410.85205078125,5.57792854309082,0.11405901610851288,0.5360226631164551,0.003802083716984243,0.003802083716984243,0.7733333333333333,0.49993857741355896
16700,6,-0.13303375244140625,-387.2147521972656,-392.7589111328125,4.907656669616699,0.09528987109661102,0.5412329435348511,0.0037642504696494836,0.0037642504696494836,0.78,0.49973252415657043
16800,6,0.011937759816646576,-370.3948669433594,-376.7856140136719,5.750382423400879,0.09479843080043793,0.5455777645111084,0.003726793688145157,0.003726793688145157,0.7866666666666666,0.499756783246994
16900,6,-0.142669677734375,-353.3770446777344,-359.24639892578125,5.226935386657715,0.09262734651565552,0.5498121976852417,0.003689709626387293,0.003689709626387293,0.7933333333333333,0.4999999403953552
17000,6,-0.2730712890625,-429.4145812988281,-436.3330078125,6.253373622894287,0.113071970641613,0.5519797801971436,0.0036529945755679268,0.0036529945755679268,0.8,0.49865347146987915
17100,6,-0.1202239990234375,-340.33575439453125,-347.64404296875,6.63602352142334,0.10722117871046066,0.5650492906570435,0.0036166448637841944,0.0036166448637841944,0.8066666666666666,0.4969511330127716
17200,6,0.0019593536853790283,-412.9999694824219,-420.1678466796875,6.489724159240723,0.11653947830200195,0.5616028308868408,0.003580656855671089,0.003580656855671089,0.8133333333333334,0.5025452375411987
17300,6,-0.2362213134765625,-365.94244384765625,-372.9002990722656,6.276142120361328,0.11460329592227936,0.5671172738075256,0.003545026952037892,0.003545026952037892,0.82,0.5006797909736633
17400,6,-0.08968353271484375,-381.2367858886719,-385.56658935546875,3.6721014976501465,0.07757981866598129,0.5801241993904114,0.0035097515895082016,0.0035097515895082016,0.8266666666666667,0.4948030114173889
17500,6,-0.13323974609375,-436.2995910644531,-443.121826171875,6.132795810699463,0.11074172705411911,0.578702986240387,0.003474827240163587,0.003474827240163587,0.8333333333333334,0.4994850158691406
17600,6,-0.05708768963813782,-421.1458435058594,-428.5360107421875,6.686742782592773,0.12026157230138779,0.5831722021102905,0.0034402504111907227,0.0034402504111907227,0.84,0.4994599223136902
17700,6,-0.137786865234375,-405.6339416503906,-412.63702392578125,6.309359550476074,0.10612598061561584,0.5875921249389648,0.003406017644532095,0.003406017644532095,0.8466666666666667,0.49960416555404663
17800,6,-0.11565399169921875,-413.13043212890625,-419.27764892578125,5.4561872482299805,0.10005344450473785,0.5909743309020996,0.0033721255165401445,0.0033721255165401445,0.8533333333333334,0.5002148151397705
17900,6,-0.12700653076171875,-455.6155700683594,-460.73681640625,4.439690113067627,0.08577586710453033,0.5957630276679993,0.003338570637634871,0.003338570637634871,0.86,0.5002098679542542
18000,6,-0.026033446192741394,-489.0711975097656,-494.63507080078125,4.868061065673828,0.09452884644269943,0.6012696623802185,0.0033053496519648362,0.0033053496519648362,0.8666666666666667,0.49971169233322144
18100,6,-0.21953582763671875,-435.31390380859375,-441.7348327636719,5.719564437866211,0.09528698027133942,0.6060672998428345,0.0032724592370715418,0.0032724592370715418,0.8733333333333333,0.4996771812438965
18200,6,-0.13446044921875,-397.2248840332031,-403.65216064453125,5.713356018066406,0.10328982770442963,0.6106157302856445,0.0032398961035571524,0.0032398961035571524,0.88,0.4996987581253052
18300,6,-0.032196044921875,-393.6797790527344,-400.7957763671875,6.400201797485352,0.10110379755496979,0.6146924495697021,0.003207656994755514,0.003207656994755514,0.8866666666666667,0.4999842047691345
18400,6,-0.013806775212287903,-503.26934814453125,-509.29486083984375,5.300093173980713,0.1063719242811203,0.6190468668937683,0.0031757386864064516,0.0031757386864064516,0.8933333333333333,0.5001636743545532
18500,6,-0.21218109130859375,-441.1560974121094,-448.16241455078125,6.275804042816162,0.10672500729560852,0.6237882971763611,0.0031441379863333136,0.0031441379863333136,0.9,0.5000163316726685
18600,6,-0.14028167724609375,-490.8044738769531,-496.45794677734375,4.9365153312683105,0.08823519945144653,0.628715991973877,0.0031128517341237182,0.0031128517341237182,0.9066666666666666,0.49987906217575073
18700,6,-0.1958770751953125,-491.0827331542969,-497.67974853515625,5.858752727508545,0.10547765344381332,0.632797122001648,0.003081876800813478,0.003081876800813478,0.9133333333333333,0.5001649856567383
18800,7,0.03769537806510925,-409.411865234375,-416.4496765136719,6.288954734802246,0.11140640825033188,0.6374658942222595,0.0030512100885736666,0.0030512100885736666,0.92,0.5001428723335266
18900,7,-0.1056976318359375,-394.5694580078125,-401.0138244628906,5.689845561981201,0.11155065149068832,0.6429798007011414,0.0030208485304008006,0.0030208485304008006,0.9266666666666666,0.499683678150177
19000,7,-0.06267547607421875,-427.6646423339844,-433.1344299316406,4.722321510314941,0.1001901775598526,0.6472911834716797,0.0029907890898101153,0.0029907890898101153,0.9333333333333333,0.49985748529434204
19100,7,-0.164794921875,-471.3339538574219,-477.7212829589844,5.643073081970215,0.10173982381820679,0.6425254940986633,0.002961028760531876,0.002961028760531876,0.94,0.505741536617279
19200,7,-0.044984251260757446,-446.4914855957031,-452.03533935546875,4.811433792114258,0.09663064777851105,0.6358078122138977,0.002931564566210716,0.002931564566210716,0.9466666666666667,0.5112922191619873
19300,7,-0.1096649169921875,-498.03436279296875,-504.6246643066406,5.830036640167236,0.10120823979377747,0.6590496897697449,0.0029023935601079783,0.0029023935601079783,0.9533333333333334,0.5028493404388428
19400,7,-0.18708038330078125,-447.0458679199219,-454.90863037109375,7.074810028076172,0.11631270498037338,0.6716605424880981,0.002873512824807002,0.002873512824807002,0.96,0.4974191188812256
19500,7,-0.1269989013671875,-463.5123596191406,-470.10186767578125,5.804725646972656,0.1153203696012497,0.6694737076759338,0.0028449194719213466,0.0028449194719213466,0.9666666666666667,0.5001286268234253
19600,7,0.006807193160057068,-478.2784118652344,-483.99090576171875,4.954886436462402,0.08217649906873703,0.6754288673400879,0.0028166106418059363,0.0028166106418059363,0.9733333333333334,0.4998655319213867
19700,7,-0.2778472900390625,-530.6251220703125,-537.382568359375,5.969177722930908,0.10926593840122223,0.67900151014328,0.002788583503271048,0.002788583503271048,0.98,0.5000945329666138
19800,7,-0.08406829833984375,-480.5651550292969,-487.04449462890625,5.703503608703613,0.09988342225551605,0.675962507724762,0.0027608352532991704,0.0027608352532991704,0.9866666666666667,0.5031787157058716
19900,7,-0.1431884765625,-513.1644897460938,-519.331787109375,5.383519172668457,0.0974896252155304,0.6862930655479431,0.0027333631167646717,0.0027333631167646717,0.9933333333333333,0.5005164742469788
20000,7,-0.09537436068058014,-500.86956787109375,-507.66558837890625,5.988741397857666,0.11458784341812134,0.692696213722229,0.0027061643461562495,0.0027061643461562495,1.0,0.5000247359275818
20100,7,-0.14339447021484375,-444.4014587402344,-450.72216796875,5.535637855529785,0.09169885516166687,0.6933693289756775,0.0026792362213021647,0.0026792362213021647,1.0,0.49979856610298157
20200,7,-0.10218048095703125,-477.89691162109375,-485.009521484375,6.3051862716674805,0.11358480155467987,0.6938380002975464,0.0026525760490981776,0.0026525760490981776,1.0,0.4996677041053772
20300,7,-0.1301422119140625,-411.32415771484375,-418.0455322265625,5.905272960662842,0.12299921363592148,0.6931084394454956,0.002626181163238222,0.002626181163238222,1.0,0.49998414516448975
20400,7,-0.043223217129707336,-474.2469482421875,-480.98956298828125,5.935558319091797,0.12568317353725433,0.6813873052597046,0.0026000489239477384,0.0026000489239477384,1.0,0.5041568279266357
20500,7,-0.2234954833984375,-469.9243469238281,-475.4630126953125,4.763763427734375,0.09571199119091034,0.6792068481445312,0.002574176717719671,0.002574176717719671,1.0,0.5046622157096863
20600,7,-0.074066162109375,-475.90325927734375,-482.0248107910156,5.3273115158081055,0.09875538945198059,0.6955086588859558,0.002548561957053087,0.002548561957053087,1.0,0.49861064553260803
20700,7,-0.180572509765625,-504.19073486328125,-511.306640625,6.296491622924805,0.12468945980072021,0.6947383880615234,0.002523202080194398,0.002523202080194398,1.0,0.49913960695266724
20800,7,-0.0827132910490036,-582.9266967773438,-589.1937255859375,5.468624114990234,0.10597141832113266,0.6924220323562622,0.0024980945508811607,0.0024980945508811607,1.0,0.5002812147140503
20900,7,-0.1641845703125,-467.4502258300781,-473.94268798828125,5.701323509216309,0.09900891035795212,0.6921266317367554,0.0024732368580884126,0.0024732368580884126,1.0,0.500430703163147
21000,7,-0.1291046142578125,-583.2739868164062,-589.3717041015625,5.299173355102539,0.10602609813213348,0.6924899816513062,0.0024486265157775584,0.0024486265157775584,1.0,0.5003517270088196
21100,7,-0.260223388671875,-594.3631591796875,-601.5889892578125,6.408778190612793,0.12416684627532959,0.6929038763046265,0.002424261062647732,0.002424261062647732,1.0,0.5001497268676758
21200,7,-0.08180978894233704,-575.7949829101562,-582.501708984375,5.903892517089844,0.10966335237026215,0.6931775808334351,0.0024001380618896306,0.0024001380618896306,1.0,0.49996113777160645
21300,7,-0.112213134765625,-617.161376953125,-622.6690063476562,4.723223686218262,0.09246006608009338,0.6919311285018921,0.0023762551009418194,0.0023762551009418194,1.0,0.5005466341972351
21400,7,-0.08226776123046875,-472.6455078125,-478.64801025390625,5.206195831298828,0.10327791422605515,0.6930122375488281,0.002352609791249448,0.002352609791249448,1.0,0.5000699758529663
21500,7,-0.1426849365234375,-583.5499267578125,-589.956787109375,5.591385364532471,0.1221039742231369,0.6933295130729675,0.002329199768025359,0.002329199768025359,1.0,0.4999169409275055
21600,7,-0.03523735702037811,-543.6403198242188,-551.6978759765625,7.250234603881836,0.11400734633207321,0.6933120489120483,0.002306022690013603,0.002306022690013603,1.0,0.4999053180217743
21700,7,-0.2327423095703125,-624.5345458984375,-630.9169311523438,5.573403835296631,0.11514052003622055,0.6938702464103699,0.002283076239255264,0.002283076239255264,1.0,0.4996725916862488
21800,7,-0.16312408447265625,-501.9698486328125,-507.894775390625,5.13283634185791,0.09891897439956665,0.6931769847869873,0.0022603581208566572,0.0022603581208566572,1.0,0.499982088804245
21900,8,-0.0950164794921875,-546.3960571289062,-551.4000244140625,4.214275360107422,0.09773804992437363,0.691936731338501,0.002237866062759806,0.002237866062759806,1.0,0.5001798272132874
22000,8,-0.020684748888015747,-538.876220703125,-545.48095703125,5.803895473480225,0.10983605682849884,0.6909854412078857,0.002215597815515209,0.002215597815515209,1.0,0.5006815195083618
22100,8,-0.1359405517578125,-545.8091430664062,-551.8570556640625,5.24822998046875,0.10779669135808945,0.6919036507606506,0.0021935511520568803,0.0021935511520568803,1.0,0.5018632411956787
22200,8,-0.1275634765625,-556.81591796875,-562.9760131835938,5.357220649719238,0.10958220809698105,0.6932878494262695,0.0021717238674796124,0.0021717238674796124,1.0,0.5001567602157593
22300,8,-0.20404052734375,-521.7312622070312,-528.6712646484375,6.143650531768799,0.10376446694135666,0.6925783157348633,0.0021501137788184593,0.0021501137788184593,1.0,0.500322699546814
22400,8,0.0024520009756088257,-498.2671203613281,-504.3304443359375,5.267679214477539,0.10234224796295166,0.6932852268218994,0.002128718724830425,0.002128718724830425,1.0,0.5025768876075745
22500,8,-0.1568603515625,-624.8531494140625,-632.301513671875,6.6269121170043945,0.13072746992111206,0.6907401084899902,0.0021075365657783024,0.0021075365657783024,1.0,0.5008230209350586
22600,8,-0.116851806640625,-596.2938842773438,-602.5768432617188,5.492341995239258,0.09796329587697983,0.6926060914993286,0.0020865651832166934,0.0020865651832166934,1.0,0.5000768899917603
22700,8,-0.1149749755859375,-613.6390380859375,-618.9986572265625,4.5663251876831055,0.09498845785856247,0.6983133554458618,0.00206580247978013,0.00206580247978013,1.0,0.4975880980491638
22800,8,0.01944023370742798,-652.114013671875,-658.0946655273438,5.1996073722839355,0.08819015324115753,0.6928676962852478,0.0020452463789733142,0.0020452463789733142,1.0,0.5010952353477478
22900,8,-0.0935211181640625,-591.2921142578125,-597.4459228515625,5.34724235534668,0.1135205551981926,0.6930528879165649,0.002024894824963453,0.002024894824963453,1.0,0.5002738833427429
23000,8,-0.2197723388671875,-609.4147338867188,-616.6259765625,6.384394645690918,0.1335933953523636,0.6932168006896973,0.0020047457823746473,0.0020047457823746473,1.0,0.49991554021835327
23100,8,-0.09515380859375,-538.1358032226562,-544.1983642578125,5.277507305145264,0.09185206145048141,0.6931779980659485,0.0019847972360843356,0.002,1.0,0.49987316131591797
23200,8,-0.019430011510849,-507.5966491699219,-514.2650146484375,5.85673189163208,0.11843697726726532,0.693211555480957,0.001965047191021759,0.002,1.0,0.5000693798065186
